"MONTO"	"CLASE"	"MARCA"	"MODELO"	"CLASEPOLIZA"	"ZONA"	"SEXO"	"EDAD"	"VALOR"
3.621443	"AU"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E6"	"V4"
1.591012	"AU"	"JA"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E5"	"V4"
1.474606	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E4"	"V4"
0.989922	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E6"	"V4"
1.766932	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"SU"	"M"	"E4"	"V4"
1.447876	"PD"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V4"
2.657018	"PD"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V4"
5.948302	"AU"	"EU"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V4"
4.320042	"AU"	"JA"	"M8"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
1.263633	"AU"	"JA"	"M8"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
2.976198	"PS"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E6"	"V2"
3.244888	"CP"	"KO"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
1.138012	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E4"	"V2"
2.903363	"AU"	"US"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V2"
0.447059	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E5"	"V4"
5.554933	"AU"	"EU"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E1"	"V3"
2.47529	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"CE"	"F"	"E5"	"V3"
1.726882	"AU"	"KO"	"M7"	"POLIZA INDIVIDUAL"	"SU"	"M"	"E5"	"V2"
4.074701	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E4"	"V3"
5.147381	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E3"	"V2"
1.088438	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E2"	"V2"
4.025502	"AU"	"KO"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V2"
4.444475	"AU"	"CH"	"M1"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V4"
0.407212	"AU"	"MZ"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
2.155086	"AU"	"MZ"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
4.075802	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V3"
4.406075	"PS"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
1.097256	"AU"	"RE"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E5"	"V2"
1.153759	"AU"	"RE"	"M1"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E5"	"V4"
1.785713	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"CE"	"F"	"E6"	"V3"
2.375005	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E2"	"V3"
1.674586	"CP"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V7"
3.203838	"AU"	"US"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V3"
4.360345	"PD"	"US"	"M6"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E4"	"V4"
1.42119	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
4.676474	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E5"	"V3"
4.900566	"AU"	"EU"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V2"
2.980282	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
3.051163	"AU"	"EU"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V3"
2.033196	"AU"	"CH"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
4.221226	"AU"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V2"
2.208343	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E3"	"V3"
1.74429	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E3"	"V3"
7.478496	"AU"	"EU"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V2"
5.597141	"AU"	"EU"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E2"	"V2"
6.390295	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
1.734311	"AU"	"CH"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V4"
2.561563	"CP"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E4"	"V5"
8.156635	"AU"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V2"
2.605159	"CM"	"US"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V3"
7.036659	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E4"	"V2"
4.718797	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E4"	"V2"
2.114658	"AU"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V1"
6.930688	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
7.113288	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V3"
1.022458	"AU"	"KO"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
0.684037	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"SU"	"M"	"E5"	"V4"
3.188012	"AU"	"MZ"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V5"
2.322058	"AU"	"CH"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
1.837356	"AU"	"MZ"	"M8"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E6"	"V2"
6.009769	"CM"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E5"	"V6"
4.868458	"CM"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E5"	"V6"
5.23197	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E5"	"V3"
1.860929	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E5"	"V3"
4.178932	"AU"	"KO"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
5.737688	"AU"	"EU"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V2"
4.2291	"PS"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
4.522282	"AU"	"RE"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V4"
5.503243	"CM"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E4"	"V4"
3.754252	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E6"	"V2"
4.890612	"AU"	"JA"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
4.565849	"AU"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E6"	"V2"
0.380413	"CP"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
8.369258	"AU"	"EU"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E1"	"V2"
2.294854	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E4"	"V3"
1.070844	"AU"	"LU"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E5"	"V4"
1.377955	"CP"	"JA"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E5"	"V6"
10.504993	"AU"	"RE"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E2"	"V4"
8.048001	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"CF"	"M"	"E3"	"V3"
5.702267	"CP"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
2.387552	"AU"	"RE"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V5"
6.206554	"CP"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E4"	"V5"
2.324392	"PD"	"US"	"M2"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E5"	"V6"
1.784147	"AU"	"EU"	"M7"	"POLIZA INDIVIDUAL"	"CF"	"F"	"E4"	"V2"
2.673295	"CP"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V4"
5.415472	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E3"	"V2"
9.750581	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"CF"	"F"	"E4"	"V3"
7.207761	"AU"	"EU"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E5"	"V2"
6.718875	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E4"	"V3"
1.747907	"AU"	"RE"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E6"	"V3"
2.043918	"CM"	"JA"	"M4"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V6"
2.497248	"CM"	"JA"	"M2"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V6"
3.395726	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E2"	"V3"
7.774443	"AU"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"SU"	"M"	"E4"	"V3"
7.736753	"CP"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E1"	"V5"
0.26498	"CP"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E1"	"V5"
3.951135	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"CF"	"M"	"E1"	"V3"
22.504102	"CP"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V5"
10.976175	"CM"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"CF"	"F"	"E4"	"V3"
1.681153	"CM"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"CF"	"F"	"E4"	"V3"
7.735794	"CM"	"US"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E3"	"V3"
0.561676	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"CF"	"F"	"E5"	"V3"
2.603331	"CM"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E2"	"V4"
0.833894	"CP"	"KO"	"M5"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E5"	"V5"
0.567307	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V3"
2.256424	"CP"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E4"	"V5"
2.841974	"AU"	"KO"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V4"
13.510136	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E4"	"V4"
1.62475	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E5"	"V2"
1.596354	"CM"	"MZ"	"M8"	"POLIZA INDIVIDUAL"	"CF"	"M"	"E5"	"V2"
2.636278	"AU"	"CH"	"M2"	"POLIZA INDIVIDUAL"	"CE"	"F"	"E4"	"V5"
0.835911	"AU"	"RE"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
7.413301	"AU"	"RE"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
5.393925	"AU"	"EU"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
2.241001	"CP"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V6"
14.38058	"CM"	"US"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V4"
6.032802	"AU"	"US"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
6.87302	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"CE"	"F"	"E4"	"V3"
3.675703	"AU"	"MZ"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
0.601219	"AU"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"CF"	"M"	"E4"	"V3"
1.106631	"AU"	"EU"	"M6"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E5"	"V3"
2.935492	"AU"	"EU"	"M6"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E5"	"V3"
1.524524	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E2"	"V4"
2.147261	"AU"	"EU"	"M4"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V5"
0.441636	"AU"	"MZ"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V4"
0.939239	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E2"	"V4"
1.057526	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E6"	"V4"
11.796521	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E6"	"V4"
1.144601	"AU"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
1.33041	"AU"	"EU"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V4"
1.768165	"AU"	"EU"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
4.085208	"AU"	"EU"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
2.04043	"AU"	"CH"	"M2"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E4"	"V4"
1.781014	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
4.726822	"AU"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
0.815	"CP"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E1"	"V4"
3.823616	"CP"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E1"	"V4"
1.833843	"AU"	"US"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V3"
4.140417	"CP"	"JA"	"M4"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E4"	"V5"
3.881435	"AU"	"KO"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E5"	"V3"
4.813068	"AU"	"RE"	"M7"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E5"	"V2"
0.736947	"CM"	"US"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E3"	"V5"
2.979626	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E4"	"V3"
2.279482	"AU"	"RE"	"M7"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E4"	"V2"
1.287163	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E4"	"V4"
4.315425	"AU"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V2"
2.747012	"CM"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V4"
0.899248	"AU"	"MZ"	"M5"	"POLIZA INDIVIDUAL"	"CE"	"F"	"E5"	"V3"
1.601119	"AU"	"MZ"	"M4"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E3"	"V4"
3.804992	"AU"	"MZ"	"M3"	"POLIZA INDIVIDUAL"	"SU"	"M"	"E4"	"V4"
6.158052	"CP"	"JA"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
2.923778	"CP"	"JA"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
5.391366	"CP"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V5"
4.385336	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E4"	"V3"
1.906424	"AU"	"MZ"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V4"
30.232416	"CP"	"KO"	"M4"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E5"	"V5"
1.50866	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E4"	"V3"
0.336182	"AU"	"MZ"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V3"
1.640436	"PS"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E5"	"V2"
2.193539	"CM"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V3"
1.565351	"AU"	"RE"	"M4"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E4"	"V5"
1.911669	"CM"	"KO"	"M5"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E4"	"V4"
7.807444	"AU"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E4"	"V3"
0.546642	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E4"	"V4"
2.854847	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E4"	"V4"
2.028135	"CP"	"US"	"M2"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E4"	"V5"
2.680285	"AU"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V4"
3.752928	"CP"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E4"	"V4"
3.356906	"AU"	"MZ"	"M7"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E5"	"V2"
5.013315	"AU"	"EU"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V2"
1.30873	"AU"	"RE"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
2.183001	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
4.419338	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
5.741282	"CM"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
3.051058	"CM"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
2.0757	"AU"	"KO"	"M6"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E6"	"V2"
6.89769	"CM"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
1.601416	"AU"	"RE"	"M4"	"POLIZA INDIVIDUAL"	"CF"	"F"	"E3"	"V3"
2.985027	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
5.611189	"AU"	"RE"	"M4"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E4"	"V4"
0.537292	"CM"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
1.35763	"AU"	"EU"	"M7"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E6"	"V2"
3.738552	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E3"	"V3"
0.897018	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"SU"	"M"	"E4"	"V3"
2.44187	"AU"	"RE"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
10.238667	"CM"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E4"	"V2"
1.304156	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
0.887141	"AU"	"RE"	"M2"	"POLIZA INDIVIDUAL"	"CF"	"M"	"E4"	"V4"
0.865341	"AU"	"RE"	"M2"	"POLIZA INDIVIDUAL"	"CF"	"M"	"E4"	"V4"
1.296574	"CM"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E4"	"V4"
3	"AU"	"CH"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E2"	"V5"
2.035171	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E6"	"V3"
3.347676	"AU"	"CH"	"M2"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E4"	"V4"
1.532986	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"CE"	"F"	"E4"	"V3"
0.842648	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"CE"	"F"	"E4"	"V3"
6.920271	"AU"	"RE"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E2"	"V2"
0.720669	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
3.784081	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
13.734646	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E2"	"V3"
1.235254	"AU"	"RE"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V4"
5.487684	"CP"	"JA"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E6"	"V5"
4.48193	"AU"	"MZ"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
0.770919	"AU"	"CH"	"M2"	"POLIZA INDIVIDUAL"	"CF"	"F"	"E4"	"V4"
0.992531	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E2"	"V3"
1.6	"CM"	"MZ"	"M8"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E4"	"V2"
10.034465	"AU"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V7"
1.859455	"AU"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E4"	"V2"
5.030577	"AU"	"US"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E3"	"V2"
4.398929	"AU"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E5"	"V2"
4.859195	"PS"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E4"	"V3"
3.544598	"AU"	"RE"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
5.393377	"AU"	"MZ"	"M4"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E5"	"V5"
2.240387	"AU"	"KO"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
1.997361	"AU"	"JA"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
0.700407	"AU"	"CH"	"M3"	"POLIZA INDIVIDUAL"	"CA"	"F"	"E5"	"V4"
1.689663	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V2"
3.325532	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"CF"	"F"	"E4"	"V2"
3.994211	"CP"	"CH"	"M8"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V2"
1.914202	"AU"	"EU"	"M4"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E2"	"V4"
9.94187	"PD"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
0.55412	"AU"	"RE"	"M3"	"POLIZA INDIVIDUAL"	"CF"	"F"	"E4"	"V4"
1.483594	"AU"	"EU"	"M4"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E3"	"V5"
4.236234	"AU"	"EU"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V2"
7.183008	"CM"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
2.203319	"CM"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
0.625759	"AU"	"MZ"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E3"	"V5"
2.658618	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V3"
2.337491	"AU"	"RE"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
2.640819	"AU"	"MZ"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E5"	"V5"
2.442924	"AU"	"CH"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
1.862654	"AU"	"RE"	"M7"	"POLIZA INDIVIDUAL"	"CF"	"M"	"E4"	"V2"
1.864677	"CM"	"MZ"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V2"
2.637094	"CP"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E6"	"V5"
3.84454	"AU"	"CH"	"M3"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E4"	"V3"
4.995301	"AU"	"CH"	"M3"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E1"	"V3"
2.668284	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V2"
1.849038	"CM"	"US"	"M3"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E4"	"V5"
0.629473	"AU"	"RE"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E3"	"V2"
5.328109	"AU"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V2"
1.864255	"CM"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"CF"	"M"	"E4"	"V5"
11.580733	"AU"	"MZ"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V4"
1.057563	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E3"	"V2"
0.3104	"PD"	"US"	"M2"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E4"	"V6"
2.92989	"PD"	"US"	"M2"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E4"	"V6"
6.619847	"AU"	"JA"	"M4"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E6"	"V3"
3.461173	"AU"	"KO"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
1.240644	"AU"	"KO"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
1.34285	"AU"	"RE"	"M3"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E6"	"V3"
